,productType,year,profit
5776,재간접,2019,23.14
5777,파생상품,2019,13.08
5778,재간접,2019,16.15
5779,재간접,2019,4.58
5780,주식형,2019,26.8
5781,재간접,2019,-1.12
5782,채권형,2019,2.35
5783,단기금융,2019,1.24
5784,재간접,2019,29.99
5785,주식형,2019,8.33
5786,재간접,2019,7.21
5787,재간접,2019,4.81
5788,채권형,2019,2.38
5789,재간접,2019,2.99
5790,파생상품,2019,13.15
5791,재간접,2019,20.1
5792,주식형,2019,6.63
5793,재간접,2019,17.13
5794,재간접,2019,8.73
5795,재간접,2019,11.95
5796,재간접,2019,18.55
5797,주식형,2019,30.85
5798,채권형,2019,3.0
5799,재간접,2019,16.73
5800,주식형,2019,22.58
5801,재간접,2019,10.14
5802,부동산,2019,15.73
5803,채권형,2019,2.0
5804,주식형,2019,19.83
5805,재간접,2019,36.75
5806,주식형,2019,0.0
5807,주식형,2019,3.25
5808,주식형,2019,26.13
5809,주식형,2019,0.05
5810,주식형,2019,1.61
5811,재간접,2019,21.48
5812,주식형,2019,7.83
5813,재간접,2019,16.32
5814,혼합채권형,2019,1.49
5815,주식형,2019,20.15
5816,단기금융,2019,1.28
5817,재간접,2019,0.0
5818,주식형,2019,12.37
5819,채권형,2019,1.26
5820,혼합주식형,2019,11.49
5821,재간접,2019,5.49
5822,주식형,2019,19.14
5823,재간접,2019,12.72
5824,주식형,2019,9.2
5825,채권형,2019,3.18
5826,주식형,2019,0.0
5827,주식형,2019,29.48
5828,재간접,2019,14.1
5829,재간접,2019,11.17
5830,채권형,2019,6.51
5831,재간접,2019,7.83
5832,주식형,2019,28.44
5833,주식형,2019,23.49
5834,주식형,2019,6.17
5835,재간접,2019,25.59
5836,주식형,2019,4.2
5837,주식형,2019,23.44
5838,주식형,2019,12.29
5839,혼합채권형,2019,1.08
5840,주식형,2019,10.08
5841,재간접,2019,
5842,재간접,2019,23.31
5843,재간접,2019,13.78
5844,재간접,2019,5.87
5845,주식형,2019,4.86
5846,혼합채권형,2019,2.92
5847,단기금융,2019,1.53
5848,단기금융,2019,1.39
5849,주식형,2019,1.67
5850,주식형,2019,27.01
5851,주식형,2019,20.36
5852,채권형,2019,3.65
5853,주식형,2019,12.88
5854,주식형,2019,34.24
5855,채권형,2019,3.96
5856,주식형,2019,21.17
5857,주식형,2019,29.06
5858,재간접,2019,21.53
5859,재간접,2019,17.55
5860,채권형,2019,1.77
5861,재간접,2019,66.45
5862,재간접,2019,-14.9
5863,재간접,2019,11.17
5864,재간접,2019,8.48
5865,재간접,2019,14.23
5866,혼합채권형,2019,0.5
5867,재간접,2019,15.71
5868,재간접,2019,29.72
5869,재간접,2019,16.65
5870,재간접,2019,0.0
5871,재간접,2019,18.69
5872,주식형,2019,32.25
5873,재간접,2019,20.62
5874,주식형,2019,0.0
5875,재간접,2019,7.17
5876,혼합채권형,2019,1.84
5877,주식형,2019,13.15
5878,재간접,2019,4.54
5879,주식형,2019,12.8
5880,주식형,2019,0.0
5881,재간접,2019,0.0
5882,재간접,2019,16.68
5883,주식형,2019,0.0
5884,혼합채권형,2019,2.5
5885,재간접,2019,6.73
5886,채권형,2019,1.62
5887,주식형,2019,0.0
5888,재간접,2019,14.41
5889,재간접,2019,13.24
5890,주식형,2019,2.69
5891,주식형,2019,6.3
5892,채권형,2019,3.27
5893,채권형,2019,2.92
5894,재간접,2019,7.11
5895,주식형,2019,15.62
5896,재간접,2019,15.17
5897,재간접,2019,4.81
5898,재간접,2019,1.93
5899,주식형,2019,0.0
5900,재간접,2019,0.0
5901,재간접,2019,20.2
5902,주식형,2019,21.64
5903,혼합채권형,2019,5.64
5904,혼합채권형,2019,3.47
5905,혼합채권형,2019,1.43
5906,재간접,2019,11.73
5907,재간접,2019,9.47
5908,재간접,2019,14.05
5909,혼합주식형,2019,6.26
5910,재간접,2019,10.56
5911,주식형,2019,11.19
5912,파생상품,2019,27.68
5913,재간접,2019,17.67
5914,재간접,2019,14.85
5915,주식형,2019,11.28
5916,주식형,2019,9.26
5917,주식형,2019,12.33
5918,재간접,2019,0.0
5919,주식형,2019,27.06
5920,재간접,2019,17.0
5921,혼합채권형,2019,1.63
5922,재간접,2019,3.77
5923,주식형,2019,12.52
5924,주식형,2019,29.05
5925,재간접,2019,57.94
5926,파생상품,2019,27.48
5927,재간접,2019,17.59
5928,주식형,2019,18.46
5929,재간접,2019,17.88
5930,재간접,2019,11.49
5931,단기금융,2019,1.59
5932,주식형,2019,19.84
5933,재간접,2019,22.91
5934,재간접,2019,0.0
5935,재간접,2019,10.15
5936,채권형,2019,1.88
5937,주식형,2019,5.06
5938,채권형,2019,2.87
5939,재간접,2019,4.45
5940,재간접,2019,11.93
5941,재간접,2019,17.58
5942,채권형,2019,1.94
5943,재간접,2019,16.89
5944,주식형,2019,14.42
5945,혼합채권형,2019,0.59
5946,주식형,2019,23.39
5947,주식형,2019,-6.0
5948,재간접,2019,11.72
5949,재간접,2019,5.74
5950,채권형,2019,2.37
5951,재간접,2019,25.88
5952,재간접,2019,25.98
5953,재간접,2019,0.0
5954,재간접,2019,15.82
5955,혼합주식형,2019,1.85
5956,주식형,2019,21.65
5957,단기금융,2019,1.74
5958,재간접,2019,0.0
5959,재간접,2019,19.2
5960,재간접,2019,18.81
5961,채권형,2019,1.69
5962,주식형,2019,2.9
5963,단기금융,2019,1.62
5964,주식형,2019,30.48
5965,파생상품,2019,30.07
5966,혼합채권형,2019,4.03
5967,재간접,2019,21.98
5968,주식형,2019,26.76
5969,주식형,2019,20.74
5970,재간접,2019,0.0
5971,부동산,2019,0.0
5972,혼합채권형,2019,0.4
5973,주식형,2019,0.0
5974,주식형,2019,0.0
5975,재간접,2019,14.45
5976,재간접,2019,20.42
5977,채권형,2019,3.48
5978,주식형,2019,-2.06
5979,재간접,2019,9.07
5980,주식형,2019,9.56
5981,채권형,2019,2.86
5982,주식형,2019,0.14
5983,재간접,2019,31.55
5984,주식형,2019,20.16
5985,채권형,2019,4.01
5986,주식형,2019,24.17
5987,채권형,2019,2.28
5988,채권형,2019,1.61
5989,혼합채권형,2019,6.38
5990,주식형,2019,28.51
5991,재간접,2019,1.33
5992,혼합채권형,2019,1.5
5993,주식형,2019,-58.97
5994,재간접,2019,12.03
5995,재간접,2019,22.83
5996,재간접,2019,28.3
5997,단기금융,2019,1.47
5998,주식형,2019,24.44
5999,재간접,2019,18.47
6000,혼합채권형,2019,0.0
6001,주식형,2019,25.37
6002,재간접,2019,18.62
6003,주식형,2019,22.93
6004,혼합주식형,2019,6.65
6005,재간접,2019,0.0
6006,혼합주식형,2019,6.17
6007,주식형,2019,17.47
6008,주식형,2019,0.0
6009,재간접,2019,0.0
6010,혼합주식형,2019,4.73
6011,채권형,2019,0.0
6012,재간접,2019,19.5
6013,주식형,2019,22.23
6014,혼합채권형,2019,3.21
6015,주식형,2019,-2.0
6016,채권형,2019,2.12
6017,재간접,2019,11.49
6018,혼합채권형,2019,0.67
6019,재간접,2019,15.01
6020,혼합채권형,2019,2.16
6021,채권형,2019,4.66
6022,특별자산,2019,4.17
6023,주식형,2019,19.31
6024,주식형,2019,-3.23
6025,주식형,2019,9.04
6026,혼합주식형,2019,5.56
6027,주식형,2019,0.0
6028,주식형,2019,0.0
6029,단기금융,2019,1.04
6030,주식형,2019,24.04
6031,재간접,2019,12.75
6032,주식형,2019,21.51
6033,혼합자산,2019,5.32
6034,재간접,2019,0.0
6035,재간접,2019,10.66
6036,주식형,2019,17.38
6037,재간접,2019,9.55
6038,재간접,2019,0.0
6039,재간접,2019,11.32
6040,주식형,2019,27.89
6041,단기금융,2019,1.6
6042,주식형,2019,17.58
6043,재간접,2019,5.38
6044,주식형,2019,25.6
6045,주식형,2019,13.09
6046,재간접,2019,566.17
6047,주식형,2019,-2.31
6048,채권형,2019,3.04
6049,주식형,2019,23.8
6050,주식형,2019,9.76
6051,주식형,2019,14.23
6052,채권형,2019,2.98
6053,재간접,2019,30.04
6054,재간접,2019,23.88
6055,부동산,2019,14.04
6056,재간접,2019,4.58
6057,재간접,2019,7.84
6058,주식형,2019,28.95
6059,재간접,2019,3.29
6060,재간접,2019,0.0
6061,재간접,2019,21.28
6062,주식형,2019,6.99
6063,재간접,2019,20.55
6064,단기금융,2019,1.61
6065,주식형,2019,29.67
6066,주식형,2019,20.17
6067,혼합채권형,2019,2.54
6068,재간접,2019,10.51
6069,재간접,2019,0.0
6070,재간접,2019,23.98
6071,채권형,2019,3.84
6072,단기금융,2019,1.37
6073,주식형,2019,2.66
6074,파생상품,2019,13.91
6075,재간접,2019,9.58
6076,재간접,2019,21.92
6077,혼합주식형,2019,-8.03
6078,재간접,2019,26.66
6079,파생상품,2019,0.0
6080,주식형,2019,20.01
6081,재간접,2019,35.52
6082,주식형,2019,29.49
6083,주식형,2019,28.92
6084,주식형,2019,22.08
6085,주식형,2019,0.0
6086,주식형,2019,1.12
6087,재간접,2019,12.39
6088,파생상품,2019,12.8
6089,주식형,2019,0.0
6090,재간접,2019,26.06
6091,재간접,2019,0.0
6092,재간접,2019,1.75
6093,파생상품,2019,11.3
6094,혼합주식형,2019,5.92
6095,주식형,2019,25.29
6096,재간접,2019,16.15
6097,단기금융,2019,1.49
6098,주식형,2019,2.5
6099,재간접,2019,-16.78
6100,재간접,2019,11.44
6101,재간접,2019,37.2
6102,파생상품,2019,1.68
6103,주식형,2019,-2.61
6104,채권형,2019,6.9
6105,재간접,2019,5.92
6106,주식형,2019,9.51
6107,재간접,2019,4.75
6108,단기금융,2019,1.52
6109,주식형,2019,0.0
6110,주식형,2019,9.69
6111,단기금융,2019,1.56
6112,주식형,2019,0.0
6113,재간접,2019,0.0
6114,혼합채권형,2019,-0.22
6115,주식형,2019,0.0
6116,주식형,2019,12.7
6117,재간접,2019,-1.52
6118,주식형,2019,21.89
6119,주식형,2019,14.76
6120,파생상품,2019,23.9
6121,재간접,2019,1.7
6122,재간접,2019,9.57
6123,재간접,2019,12.99
6124,주식형,2019,10.02
6125,혼합주식형,2019,-1.9
6126,주식형,2019,16.0
6127,주식형,2019,21.86
6128,주식형,2019,9.63
6129,혼합채권형,2019,3.55
6130,주식형,2019,23.71
6131,재간접,2019,0.0
6132,재간접,2019,14.89
6133,재간접,2019,3.27
6134,주식형,2019,0.0
6135,재간접,2019,10.55
6136,주식형,2019,2.91
6137,주식형,2019,0.0
6138,재간접,2019,18.56
6139,주식형,2019,12.33
6140,주식형,2019,21.88
6141,혼합채권형,2019,1.0
6142,혼합채권형,2019,1.97
6143,채권형,2019,1.89
6144,재간접,2019,17.23
6145,주식형,2019,-2.89
6146,재간접,2019,12.14
6147,혼합채권형,2019,0.0
6148,주식형,2019,3.13
6149,혼합채권형,2019,5.5
6150,채권형,2019,3.44
6151,재간접,2019,28.27
6152,주식형,2019,14.33
6153,파생상품,2019,8.75
6154,주식형,2019,14.97
6155,주식형,2019,7.92
6156,혼합자산,2019,5.88
6157,파생상품,2019,-7.9
6158,채권형,2019,2.18
6159,재간접,2019,
6160,주식형,2019,6.7
6161,주식형,2019,13.14
6162,혼합채권형,2019,1.67
6163,재간접,2019,15.5
6164,단기금융,2019,1.33
6165,재간접,2019,0.0
6166,혼합채권형,2019,0.0
6167,재간접,2019,7.91
6168,재간접,2019,41.72
6169,주식형,2019,58.28
6170,혼합주식형,2019,-2.09
6171,주식형,2019,-1.69
6172,재간접,2019,0.0
6173,재간접,2019,18.14
6174,채권형,2019,12.64
6175,혼합채권형,2019,1.93
6176,재간접,2019,0.0
6177,주식형,2019,31.29
6178,혼합채권형,2019,0.0
6179,주식형,2019,0.0
6180,재간접,2019,16.35
6181,재간접,2019,40.23
6182,재간접,2019,9.24
6183,혼합채권형,2019,4.44
6184,혼합채권형,2019,0.0
6185,파생상품,2019,0.0
6186,주식형,2019,26.83
6187,주식형,2019,0.0
6188,재간접,2019,15.57
6189,재간접,2019,7.92
6190,재간접,2019,0.0
6191,재간접,2019,13.99
6192,재간접,2019,15.35
6193,재간접,2019,24.26
6194,재간접,2019,10.19
6195,혼합채권형,2019,5.11
6196,채권형,2019,3.04
6197,주식형,2019,4.79
6198,주식형,2019,12.29
6199,주식형,2019,-5.43
6200,파생상품,2019,13.18
6201,혼합주식형,2019,2.99
6202,채권형,2019,2.2
6203,부동산,2019,0.0
6204,혼합자산,2019,5.34
6205,주식형,2019,-1.45
6206,주식형,2019,15.5
6207,재간접,2019,7.27
6208,채권형,2019,2.06
6209,재간접,2019,12.85
6210,재간접,2019,12.86
6211,주식형,2019,6.02
6212,채권형,2019,3.14
6213,재간접,2019,
6214,주식형,2019,0.0
6215,혼합채권형,2019,-0.17
6216,재간접,2019,3.94
6217,재간접,2019,5.21
6218,주식형,2019,16.94
6219,재간접,2019,8.84
6220,재간접,2019,0.0
6221,재간접,2019,4.09
6222,재간접,2019,12.91
6223,재간접,2019,15.28
6224,주식형,2019,0.0
6225,주식형,2019,0.0
6226,재간접,2019,28.22
6227,재간접,2019,16.65
6228,주식형,2019,18.81
6229,재간접,2019,11.33
6230,혼합주식형,2019,4.1
6231,주식형,2019,29.68
6232,주식형,2019,0.0
6233,재간접,2019,0.0
6234,주식형,2019,0.0
6235,주식형,2019,18.83
6236,재간접,2019,15.85
6237,재간접,2019,18.12
6238,혼합채권형,2019,2.97
6239,부동산,2019,0.0
6240,재간접,2019,11.1
6241,주식형,2019,0.86
6242,주식형,2019,0.0
6243,주식형,2019,37.98
6244,재간접,2019,16.53
6245,주식형,2019,19.12
6246,재간접,2019,13.05
6247,재간접,2019,0.0
6248,주식형,2019,-4.42
6249,주식형,2019,10.16
6250,재간접,2019,11.45
6251,주식형,2019,0.0
6252,주식형,2019,0.0
6253,혼합채권형,2019,1.93
6254,재간접,2019,17.11
6255,주식형,2019,12.81
6256,파생상품,2019,9.2
6257,주식형,2019,21.43
6258,부동산,2019,15.94
6259,재간접,2019,-0.07
6260,재간접,2019,3.46
6261,파생상품,2019,26.02
6262,재간접,2019,4.97
6263,주식형,2019,11.5
6264,파생상품,2019,17.9
6265,채권형,2019,2.81
6266,채권형,2019,2.45
6267,재간접,2019,44.13
6268,재간접,2019,17.27
6269,재간접,2019,0.0
6270,혼합채권형,2019,3.85
6271,재간접,2019,8.01
6272,주식형,2019,6.75
6273,재간접,2019,0.0
6274,혼합주식형,2019,2.21
6275,채권형,2019,2.26
6276,재간접,2019,-2.57
6277,혼합채권형,2019,12.11
6278,혼합채권형,2019,0.0
6279,혼합채권형,2019,-0.06
6280,주식형,2019,23.82
6281,재간접,2019,11.69
6282,혼합주식형,2019,-1.5
6283,주식형,2019,30.24
6284,혼합채권형,2019,7.16
6285,채권형,2019,1.74
6286,재간접,2019,0.0
6287,혼합채권형,2019,0.0
6288,재간접,2019,24.89
6289,혼합채권형,2019,6.1
6290,단기금융,2019,1.6
6291,주식형,2019,7.57
6292,혼합채권형,2019,-2.44
6293,혼합주식형,2019,5.63
6294,재간접,2019,19.7
6295,주식형,2019,21.63
6296,재간접,2019,4.77
6297,재간접,2019,8.85
6298,재간접,2019,0.0
6299,재간접,2019,2.04
6300,주식형,2019,36.82
6301,혼합채권형,2019,2.88
6302,주식형,2019,23.16
6303,주식형,2019,7.3
6304,주식형,2019,14.69
6305,재간접,2019,0.0
6306,주식형,2019,0.0
6307,재간접,2019,-3.36
6308,재간접,2019,16.97
6309,재간접,2019,0.0
6310,파생상품,2019,2.09
6311,재간접,2019,14.93
6312,주식형,2019,5.63
6313,부동산,2019,14.81
6314,파생상품,2019,10.96
6315,주식형,2019,37.13
6316,혼합채권형,2019,2.69
6317,재간접,2019,22.88
6318,재간접,2019,12.91
6319,주식형,2019,0.0
6320,재간접,2019,19.12
6321,파생상품,2019,1.9
6322,재간접,2019,8.16
6323,주식형,2019,6.54
6324,혼합주식형,2019,4.94
6325,주식형,2019,11.34
6326,재간접,2019,18.52
6327,재간접,2019,5.9
6328,재간접,2019,18.0
6329,재간접,2019,-0.22
6330,채권형,2019,2.33
6331,혼합채권형,2019,0.87
6332,단기금융,2019,1.54
6333,주식형,2019,0.0
6334,혼합자산,2019,0.0
6335,재간접,2019,0.0
6336,주식형,2019,0.0
6337,재간접,2019,2.65
6338,재간접,2019,15.9
6339,주식형,2019,29.34
6340,재간접,2019,0.0
6341,주식형,2019,22.37
6342,주식형,2019,33.25
6343,혼합자산,2019,5.27
6344,주식형,2019,22.22
6345,혼합주식형,2019,-0.83
6346,재간접,2019,12.66
6347,재간접,2019,7.97
6348,재간접,2019,21.39
6349,재간접,2019,0.54
6350,재간접,2019,39.27
6351,주식형,2019,11.99
6352,재간접,2019,32.22
6353,재간접,2019,18.15
6354,주식형,2019,1.63
6355,재간접,2019,17.4
6356,채권형,2019,3.95
6357,파생상품,2019,-8.67
6358,주식형,2019,0.0
6359,주식형,2019,6.68
6360,재간접,2019,2.02
6361,주식형,2019,0.0
6362,혼합주식형,2019,1.76
6363,재간접,2019,0.0
6364,채권형,2019,3.46
6365,채권형,2019,2.76
6366,재간접,2019,21.61
6367,채권형,2019,2.98
6368,재간접,2019,18.31
6369,재간접,2019,6.23
6370,재간접,2019,6.68
6371,재간접,2019,0.0
6372,주식형,2019,0.0
6373,재간접,2019,26.15
6374,주식형,2019,0.0
6375,부동산,2019,0.0
6376,혼합주식형,2019,4.8
6377,주식형,2019,0.0
6378,주식형,2019,21.86
6379,단기금융,2019,1.17
6380,재간접,2019,11.17
6381,주식형,2019,0.0
6382,주식형,2019,1.49
6383,재간접,2019,31.95
6384,파생상품,2019,28.0
6385,주식형,2019,29.92
6386,주식형,2019,0.0
6387,주식형,2019,22.33
6388,혼합자산,2019,0.0
6389,재간접,2019,18.61
6390,혼합자산,2019,0.0
6391,부동산,2019,0.0
6392,재간접,2019,0.0
6393,주식형,2019,34.12
6394,주식형,2019,22.94
6395,주식형,2019,5.15
6396,혼합채권형,2019,-5.87
6397,재간접,2019,13.54
6398,채권형,2019,1.36
6399,재간접,2019,0.0
6400,재간접,2019,0.0
6401,재간접,2019,13.87
6402,재간접,2019,11.22
6403,파생상품,2019,13.4
6404,주식형,2019,26.39
6405,특별자산,2019,3.36
6406,재간접,2019,21.6
6407,파생상품,2019,7.1
6408,파생상품,2019,14.91
6409,채권형,2019,1.88
6410,주식형,2019,21.5
6411,재간접,2019,6.04
6412,혼합주식형,2019,-2.94
6413,채권형,2019,0.0
6414,재간접,2019,0.0
6415,재간접,2019,20.38
6416,재간접,2019,9.66
6417,재간접,2019,0.0
6418,주식형,2019,10.23
6419,재간접,2019,27.49
6420,주식형,2019,4.93
6421,재간접,2019,8.32
6422,재간접,2019,29.85
6423,재간접,2019,12.52
6424,주식형,2019,7.07
6425,재간접,2019,0.0
6426,단기금융,2019,0.0
6427,주식형,2019,24.65
6428,파생상품,2019,12.26
6429,주식형,2019,24.38
6430,주식형,2019,10.47
6431,재간접,2019,4.9
6432,혼합주식형,2019,1.82
6433,재간접,2019,0.0
6434,파생상품,2019,1.95
6435,재간접,2019,6.64
6436,주식형,2019,22.73
6437,주식형,2019,13.52
6438,주식형,2019,1.6
6439,혼합채권형,2019,2.42
6440,채권형,2019,2.44
6441,혼합자산,2019,0.0
6442,재간접,2019,4.98
6443,재간접,2019,8.31
6444,주식형,2019,0.0
6445,채권형,2019,5.23
6446,혼합채권형,2019,1.91
6447,주식형,2019,24.36
6448,채권형,2019,1.68
6449,재간접,2019,14.8
6450,채권형,2019,6.56
6451,파생상품,2019,1.66
6452,주식형,2019,19.28
6453,재간접,2019,14.83
6454,주식형,2019,19.83
6455,주식형,2019,20.63
6456,특별자산,2019,1.24
6457,주식형,2019,2.34
6458,재간접,2019,4.54
6459,주식형,2019,22.32
6460,특별자산,2019,4.04
6461,재간접,2019,17.83
6462,재간접,2019,19.01
6463,채권형,2019,0.0
6464,주식형,2019,8.23
6465,재간접,2019,26.6
6466,주식형,2019,32.13
6467,채권형,2019,3.69
6468,주식형,2019,4.34
6469,재간접,2019,14.31
6470,주식형,2019,0.0
6471,주식형,2019,29.46
6472,주식형,2019,17.6
6473,주식형,2019,0.0
6474,재간접,2019,9.33
6475,주식형,2019,0.0
6476,재간접,2019,22.34
6477,채권형,2019,3.15
6478,주식형,2019,10.81
6479,재간접,2019,23.25
6480,재간접,2019,22.12
6481,재간접,2019,0.91
6482,혼합채권형,2019,3.18
6483,혼합채권형,2019,2.52
6484,주식형,2019,-2.07
6485,재간접,2019,35.43
6486,재간접,2019,1.01
6487,재간접,2019,13.4
6488,주식형,2019,13.46
6489,재간접,2019,15.76
6490,재간접,2019,-3.61
6491,주식형,2019,24.8
6492,채권형,2019,3.6
6493,재간접,2019,7.29
6494,재간접,2019,11.29
6495,재간접,2019,16.36
6496,주식형,2019,6.62
6497,주식형,2019,11.63
6498,재간접,2019,2.26
6499,재간접,2019,20.96
6500,주식형,2019,11.29
6501,부동산,2019,0.0
6502,재간접,2019,8.88
6503,주식형,2019,6.9
6504,재간접,2019,16.26
6505,주식형,2019,0.0
6506,재간접,2019,22.78
6507,재간접,2019,10.39
6508,주식형,2019,17.68
6509,주식형,2019,12.53
6510,재간접,2019,10.8
6511,주식형,2019,6.2
6512,혼합채권형,2019,0.0
6513,주식형,2019,3.07
6514,재간접,2019,15.53
6515,주식형,2019,0.0
6516,주식형,2019,12.62
6517,재간접,2019,19.17
6518,재간접,2019,13.59
6519,채권형,2019,10.09
6520,재간접,2019,21.3
6521,주식형,2019,39.48
6522,주식형,2019,7.92
6523,주식형,2019,3.55
6524,혼합채권형,2019,0.0
6525,주식형,2019,10.39
6526,채권형,2019,2.74
6527,단기금융,2019,0.0
6528,파생상품,2019,11.92
6529,파생상품,2019,9.51
6530,부동산,2019,16.46
6531,주식형,2019,0.0
6532,채권형,2019,2.59
6533,재간접,2019,30.43
6534,재간접,2019,0.0
6535,주식형,2019,2.85
6536,재간접,2019,1.89
6537,주식형,2019,11.63
6538,재간접,2019,4.73
6539,주식형,2019,37.3
6540,주식형,2019,27.04
6541,재간접,2019,13.38
6542,재간접,2019,14.83
6543,재간접,2019,11.28
6544,재간접,2019,0.0
6545,주식형,2019,0.0
6546,주식형,2019,27.52
6547,혼합채권형,2019,-1.0
6548,채권형,2019,2.28
6549,주식형,2019,23.12
6550,주식형,2019,8.47
6551,혼합주식형,2019,-1.37
6552,주식형,2019,7.18
6553,주식형,2019,6.97
6554,주식형,2019,28.09
6555,주식형,2019,7.4
6556,주식형,2019,0.0
6557,재간접,2019,12.48
6558,주식형,2019,18.93
6559,재간접,2019,21.53
6560,재간접,2019,8.03
6561,파생상품,2019,26.47
6562,혼합채권형,2019,0.0
6563,파생상품,2019,8.5
6564,재간접,2019,1.55
6565,주식형,2019,10.58
6566,혼합채권형,2019,0.0
6567,재간접,2019,8.84
6568,주식형,2019,0.0
6569,재간접,2019,0.0
6570,재간접,2019,9.14
6571,재간접,2019,22.83
6572,재간접,2019,29.82
6573,주식형,2019,16.02
6574,재간접,2019,10.88
6575,주식형,2019,0.0
6576,주식형,2019,0.0
6577,주식형,2019,11.22
6578,재간접,2019,9.88
6579,재간접,2019,15.34
6580,파생상품,2019,0.0
6581,파생상품,2019,13.92
6582,파생상품,2019,9.11
6583,재간접,2019,2.81
6584,주식형,2019,12.04
6585,재간접,2019,9.79
6586,재간접,2019,0.0
6587,재간접,2019,18.03
6588,단기금융,2019,0.0
6589,주식형,2019,0.0
6590,주식형,2019,22.37
6591,재간접,2019,0.0
6592,주식형,2019,0.0
6593,혼합채권형,2019,0.0
6594,재간접,2019,7.96
6595,부동산,2019,0.0
6596,재간접,2019,23.7
6597,주식형,2019,0.0
6598,재간접,2019,0.0
6599,재간접,2019,4.38
6600,재간접,2019,14.07
6601,혼합채권형,2019,-0.06
6602,재간접,2019,10.49
6603,혼합채권형,2019,0.99
6604,재간접,2019,15.28
6605,재간접,2019,0.0
6606,주식형,2019,0.0
6607,주식형,2019,-1.32
6608,재간접,2019,18.65
6609,재간접,2019,16.53
6610,재간접,2019,0.0
6611,채권형,2019,2.35
6612,주식형,2019,10.06
6613,주식형,2019,20.49
6614,혼합채권형,2019,1.35
6615,재간접,2019,7.49
6616,주식형,2019,0.0
6617,재간접,2019,
6618,재간접,2019,38.06
6619,혼합채권형,2019,10.83
6620,채권형,2019,4.16
6621,주식형,2019,-4.34
6622,재간접,2019,16.34
6623,재간접,2019,0.0
6624,재간접,2019,17.42
6625,채권형,2019,2.12
6626,재간접,2019,11.55
6627,파생상품,2019,16.34
6628,채권형,2019,0.0
6629,혼합주식형,2019,5.93
6630,주식형,2019,21.65
6631,재간접,2019,13.72
6632,파생상품,2019,12.45
6633,주식형,2019,7.92
6634,채권형,2019,2.47
6635,주식형,2019,-1.57
6636,주식형,2019,0.0
6637,주식형,2019,15.54
6638,재간접,2019,12.63
6639,주식형,2019,0.0
6640,재간접,2019,17.56
6641,주식형,2019,0.0
6642,주식형,2019,0.0
6643,재간접,2019,15.63
6644,주식형,2019,10.22
6645,주식형,2019,40.69
6646,주식형,2019,9.01
6647,주식형,2019,0.0
6648,주식형,2019,-5.06
6649,주식형,2019,13.24
6650,혼합채권형,2019,2.63
6651,재간접,2019,20.72
6652,주식형,2019,24.11
6653,채권형,2019,2.12
6654,파생상품,2019,7.09
6655,주식형,2019,5.76
6656,주식형,2019,18.86
6657,재간접,2019,0.0
6658,재간접,2019,0.0
6659,재간접,2019,0.0
6660,재간접,2019,25.71
6661,혼합자산,2019,0.0
6662,재간접,2019,15.88
6663,재간접,2019,10.8
6664,혼합채권형,2019,-0.85
6665,재간접,2019,12.7
6666,혼합채권형,2019,0.89
6667,단기금융,2019,1.5
6668,재간접,2019,26.51
6669,채권형,2019,2.36
6670,주식형,2019,5.11
6671,혼합채권형,2019,3.84
6672,주식형,2019,3.57
6673,재간접,2019,0.0
6674,재간접,2019,0.0
6675,재간접,2019,5.37
6676,혼합채권형,2019,6.64
6677,주식형,2019,5.64
6678,재간접,2019,19.84
6679,주식형,2019,1.29
6680,주식형,2019,0.0
6681,주식형,2019,8.79
6682,재간접,2019,0.0
6683,재간접,2019,16.97
6684,주식형,2019,25.56
6685,재간접,2019,7.71
6686,채권형,2019,-0.42
6687,재간접,2019,0.0
6688,파생상품,2019,0.0
6689,파생상품,2019,10.62
6690,재간접,2019,0.0
6691,재간접,2019,10.41
6692,주식형,2019,7.78
6693,주식형,2019,0.0
6694,주식형,2019,5.9
6695,주식형,2019,0.0
6696,재간접,2019,0.0
6697,재간접,2019,15.57
6698,재간접,2019,12.27
6699,혼합주식형,2019,3.85
6700,주식형,2019,9.12
6701,재간접,2019,0.0
6702,주식형,2019,30.47
6703,주식형,2019,4.84
6704,재간접,2019,19.98
6705,재간접,2019,9.06
6706,재간접,2019,20.66
6707,재간접,2019,1.0
6708,채권형,2019,3.5
6709,재간접,2019,22.15
6710,주식형,2019,8.4
6711,재간접,2019,11.37
6712,재간접,2019,25.01
6713,재간접,2019,0.0
6714,재간접,2019,3.83
6715,파생상품,2019,2.55
6716,주식형,2019,13.81
6717,재간접,2019,0.0
6718,재간접,2019,11.91
6719,재간접,2019,18.8
6720,재간접,2019,15.92
6721,재간접,2019,10.46
6722,재간접,2019,8.25
6723,재간접,2019,22.22
6724,혼합채권형,2019,0.0
6725,재간접,2019,0.0
6726,재간접,2019,0.0
6727,주식형,2019,3.38
6728,재간접,2019,9.64
6729,특별자산,2019,4.73
6730,주식형,2019,11.09
6731,파생상품,2019,1.97
6732,주식형,2019,-5.79
6733,주식형,2019,12.4
6734,재간접,2019,9.31
6735,재간접,2019,68.34
6736,재간접,2019,3.34
6737,혼합채권형,2019,0.0
6738,채권형,2019,2.15
6739,재간접,2019,18.71
6740,재간접,2019,13.06
6741,재간접,2019,0.0
6742,주식형,2019,5.69
6743,주식형,2019,14.12
6744,주식형,2019,22.59
6745,재간접,2019,12.94
